Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Lengths,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Start Time
192.168.43.109,40298,192.168.43.1,53,TCP,1739562713.496973,0.7565250396728516,7,0,425,0,87,54,[],[],0,inf,[],[],561.7791582731818,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562713.496973
192.168.43.1,53,192.168.43.109,40293,TCP,1739562713.497338,0.756911039352417,6,0,449,0,166,54,[],[],0,inf,[],[],593.2004907527132,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,166,74.83333333333333,40.99762865771087,"[66, 54, 54, 55, 166, 54]",0,0,0,0,0,0,0,0,0,1739562713.497338
192.168.43.1,53,192.168.43.109,40294,TCP,1739562713.497566,0.7559080123901367,6,0,437,0,154,54,[],[],0,inf,[],[],578.1126709032118,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,154,72.83333333333333,36.55323363108781,"[66, 54, 54, 55, 154, 54]",0,0,0,0,0,0,0,0,0,1739562713.497566
192.168.43.1,53,192.168.43.109,40295,TCP,1739562713.497926,0.7587940692901611,6,0,479,0,196,54,[],[],0,inf,[],[],631.2648179341943,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,196,79.83333333333333,52.129379645476526,"[66, 54, 54, 55, 196, 54]",0,0,0,0,0,0,0,0,0,1739562713.497926
192.168.43.1,53,192.168.43.109,40296,TCP,1739562713.498783,0.7546908855438232,6,0,451,0,168,54,[],[],0,inf,[],[],597.5956628587261,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,168,75.16666666666667,41.73893732342606,"[66, 54, 54, 55, 168, 54]",0,0,0,0,0,0,0,0,0,1739562713.498783
192.168.43.1,53,192.168.43.109,40297,TCP,1739562713.499282,0.7541921138763428,6,0,439,0,156,54,[],[],0,inf,[],[],582.0798068858863,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,156,73.16666666666667,37.29350554125417,"[66, 54, 54, 55, 156, 54]",0,0,0,0,0,0,0,0,0,1739562713.499282
192.168.43.1,53,192.168.43.109,40298,TCP,1739562713.500019,0.7534549236297607,6,0,473,0,198,54,[],[],0,inf,[],[],627.7747814312869,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,198,78.83333333333333,53.3117143683158,"[58, 54, 54, 55, 198, 54]",0,0,0,0,0,0,0,0,0,1739562713.500019
192.168.43.109,40299,192.168.43.1,53,TCP,1739562728.843576,0.8242471218109131,7,0,425,0,87,54,[],[],0,inf,[],[],515.6220613379313,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562728.843576
192.168.43.109,40300,192.168.43.1,53,TCP,1739562728.843709,0.8241400718688965,7,0,425,0,87,54,[],[],0,inf,[],[],515.6890369815784,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562728.843709
192.168.43.109,40301,192.168.43.1,53,TCP,1739562728.843857,0.8224618434906006,7,0,425,0,87,54,[],[],0,inf,[],[],516.7412973181376,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562728.843857
192.168.43.1,53,192.168.43.109,40299,TCP,1739562728.863857,0.8039538860321045,6,0,399,0,116,54,[],[],0,inf,[],[],496.297122176068,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562728.863857
192.168.43.1,53,192.168.43.109,40300,TCP,1739562728.864129,0.8036818504333496,7,0,441,0,104,54,[],[],0,inf,[],[],548.724597628042,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,104,63.0,17.229542734998596,"[66, 54, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562728.864129
192.168.43.1,53,192.168.43.109,40301,TCP,1739562728.864129,0.8021769523620605,6,0,440,0,145,54,[],[],0,inf,[],[],548.5074068812278,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,145,73.33333333333333,32.47392116076461,"[66, 66, 54, 55, 145, 54]",0,0,0,0,0,0,0,0,0,1739562728.864129
192.168.43.109,40303,192.168.43.1,53,TCP,1739562732.21143,0.581730842590332,7,0,421,0,83,54,[],[],0,inf,[],[],723.7023880758505,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562732.21143
192.168.43.109,40304,192.168.43.1,53,TCP,1739562732.211659,0.5824000835418701,7,0,421,0,83,54,[],[],0,inf,[],[],722.8707754292988,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562732.211659
192.168.43.109,40305,192.168.43.1,53,TCP,1739562732.211867,0.5822169780731201,7,0,421,0,83,54,[],[],0,inf,[],[],723.0981160895088,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562732.211867
192.168.43.1,53,192.168.43.109,40303,TCP,1739562732.214552,0.5785961151123047,6,0,395,0,112,54,[],[],0,inf,[],[],682.6869204321067,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,112,65.83333333333333,21.090413830827398,"[66, 54, 54, 55, 112, 54]",0,0,0,0,0,0,0,0,0,1739562732.214552
192.168.43.1,53,192.168.43.109,40304,TCP,1739562732.214552,0.5794951915740967,6,0,399,0,116,54,[],[],0,inf,[],[],688.5303032734175,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562732.214552
192.168.43.1,53,192.168.43.109,40305,TCP,1739562732.215423,0.5786240100860596,6,0,428,0,145,54,[],[],0,inf,[],[],739.6858625627079,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,145,71.33333333333333,33.22482338386299,"[66, 54, 54, 55, 145, 54]",0,0,0,0,0,0,0,0,0,1739562732.215423
